,gallery,title,content,date,keyword,searchMode,disaster
683,로보토미 코퍼레이션,지금 상황 요약하면,신거던 남아도는 모듈로 성위 다뚫어놓고 뱀서 하듯이 코파면서 돌 생각에 싱글벙글하던 거숭이들이 운빨 ㅈ망 롤토체스로 바뀐거에 불남 (망해도 클탐은 차이 거의 없음) 이게 맞음?,2024-11-28 14:03:00,불남,latest,
684,숲인방,오늘 트할 울겠노 ㅋㅋㅋㅋㅋㅋ,재련 개 조짐 2. 깃발 개 털림 3. 클릭 개 털림 4. API 아수라가 쳐먹음 5. 돼지새끼 민심 조지고 까페 불남 6. 트할 이새끼가 어제 모험 좆같이해서 이렇게된거 라면서 너 여기서 보여준게 뭐있냐고 깜 7. 눈물...,2024-11-28 12:56:00,불남,latest,
685,자동차,원래 눈많이 오면 차에서 불남????,머임,2024-11-28 12:14:00,불남,latest,
686,바이크,불남 ㅋㅋㅋㅋㅋㅋㅋ,머임,2024-11-28 12:03:00,불남,latest,
687,차트,어어 엔비디아 어디가노,엔비디아 공장 불남?,2024-11-28 00:57:00,불남,latest,
688,궁수의전설2,메테오도 완전히 구린건 아님,이거 끼고 그 불남기는 무당벌레 불에 지지면 불 도트뎀마다 메테오 떨어져서 효율 좆됨 - dc official App,2024-11-27 15:15:00,불남,latest,
690,포켓몬 카드 게임 포켓,뭐야 업뎃하고 공장 불남??,버그패치 이지랄 해놓고 리세막앗다고 시발?? 어제 막히는거 아니냐고 할때 근들갑 취급 아니엿냐 하..,2024-11-26 23:19:00,불남,latest,
692,블루 아카이브,진라면 매운맛 ㄹㅇ 매워진거같은데,입에불남,2024-11-26 18:34:00,불남,latest,
694,두산,김택연 틀드뜨면 프런트 불남?,??,2024-11-25 21:32:00,불남,latest,
695,미국 주식,여기도 불남 ㅋㅋ,아 뜨거^^,2024-11-25 20:40:00,불남,latest,
696,키움 히어로즈,조상우+임병욱<>김서현+문현빈,대전 불남?,2024-11-25 16:45:00,불남,latest,
697,동물의 숲 포켓캠프,기프트 교환 구함(많음),대충 출석 찍다가 제대로 복귀한 게 오랜만이라 지금 발등에 불남 웬만하면 다 맞춰드림 ㄲ로 시작 1450 1873 235,2024-11-25 13:03:00,불남,latest,
698,토이,점먹고와서 갤질좀하려는데 똥덕대 불남??,갤떡 빨라서 따라가기어려워,2024-11-25 12:18:00,불남,latest,
699,인터넷방송,시조새 조빡이들 특징,크루에서 자리잡음 시조새 훈수충 빙의충들 그래서 많고 솔방 소소토크하면 훈수충들 튀어나와서 채팅창 불남 채팅관리안하는 시조새 탓도 크고 어휘력 유치원수준이라 물릴 건덕지를 지가 던져주는 병신임 아직...,2024-11-24 20:52:00,불남,latest,
700,피크민,우리동네 불남,뭐지,2024-11-24 17:20:00,불남,latest,
701,F1,p3 킹슬리는 어쩌다 불남,차 문제임??,2024-11-24 16:10:00,불남,latest,
702,한화 이글스,어제 칰갤에 분탕 없었던 이유.. ㄹㅇ,분탕 본진에 불남ㅋㅋ,2024-11-24 12:35:00,불남,latest,
703,인디게임,노이타 정말 좆병신같이 죽엇군,이건 걍 폭발 면역 먹고 궁금해서 써본 거 시퓨에도 불남 소금 얻고 역행하다가 처음 보는 지형 들어옴 원래 걍 사막 지하만 쭉 있었던 것 같은디 존나 기괴한 지형 추가됏123네 보스 잡고 나온 지팡이 실험...,2024-11-24 11:19:00,불남,latest,
704,워썬더,에이브는 탈수록 존나 불쾌하네,뭐 좆만한 파편 조금이라도 튀면 포탑링 작살나고 불남 메르카바급은 아니지만 소화기 존나 써야함 그리고 꼴에 메이저라서 인구도 존나 많은데 개참피라서 한대 맞는 순간 원콤남 라인유지도 못 함 어딜맞든...,2024-11-24 07:11:00,불남,latest,
705,자동차,훼사원 여친 일반인 아니었냐?,저 여자 연예인임? 댓글 불남,2024-11-24 03:11:00,불남,latest,
707,만화,동두천쪽 불남 ㅎㄷㄱ,ㅎㄷㄷ,2024-11-23 19:56:00,불남,latest,
709,스키비디 토일렛,DeerFromOhio속 타카의 부상,"캐논 해체, 부스터 해머 파괴, 오른쪽 숄더캐논 고장, 왼팔(골격 제외)파괴, 머리부상 및 왼쪽 숄더캐논 고장, 렌즈 및 얼굴 손상, 오른쪽 숄더캐논 해체, 중력건 꺽임, 상체부분 불남, 왼팔골격 파괴 고질라 개쎄네",2024-11-23 16:40:00,불남,latest,
711,차트,불장이 더 스트레스야,기회를 놓치면 대가리 불남 - dc official App,2024-11-23 10:19:00,불남,latest,
712,장르소설,노피아 월 편수 1000화 제한하면 불남?,그럼?,2024-11-23 03:46:00,불남,latest,
716,남자배구,한남 불남?,,2024-11-22 19:50:00,불남,latest,
717,지하성과 용사,킨텍스 불남?,ㅇㅇ,2024-11-22 18:00:00,불남,latest,
718,리그 오브 레전드,근데 ㅈㄴ 웃기긴함ㅋ 든캐쵸 이러고 놀다가 다른집 불남,ㅋㅋㅋ,2024-11-22 11:40:00,불남,latest,
719,기타음식,(불남) 진짜 도와주셈,시발 새벽에 치즈콘샐러드 땡겨서 식용유에 옥수수 마가린 두르고 좀 가열한 다음에 바로 냉동실에서 냉동 옥수수 꺼내서 부었는데 후라이팬에 불 존나 존나 존나 붙음 시발 개놀래서 바로 싱크대 물로 조졌는데...,2024-11-22 06:41:00,불남,latest,
721,동덕여대,진짜 불남?,1234,2024-11-21 06:55:00,불남,latest,
722,소녀전선 시리즈,우리 지휘부는 왜 안 불타지,어디까지 밀어야 불남?,2024-11-21 01:25:00,불남,latest,
723,이터널 리턴,흑백요리사<<이거 본사람 있음?,불꽃남자가 그 옛날 롤유저 불남임??,2024-11-21 01:14:00,불남,latest,
724,옛날바람(메이플월드),왕퀘 떡밥도 한번 정리하고 개인적인 의견 나도 하나.. (끌올),다시 돌아서 일단 여기서 좀더 심도깊게 이야기해봐. 기대감 큰거 아는데 한마디씩 이야기하다보면 갤에 불남 지난 개발과정에서 다양한 의견이 나왔던만큼 5.50 이전의 업데이트 이력을 다들 어느정도는 숙지...,2024-11-21 00:53:00,불남,latest,
726,삼성 라이온즈,근데 쥐뎅하면 머구 어떻게됨?,라팍 불남? 아무리 그래도 영결후보인데 이지랄하고 민심 씹창임?,2024-11-20 22:41:00,불남,latest,
728,봇치 더 락,스포) 5시에 호떡집에 불남,,2024-11-20 18:58:00,불남,latest,
729,자동차,전기차를 타고싶긴한데 화재가 걱정임,청라아파트 사건도 근처에서 일어나고 그다음 레이 화재도 보고 하니까 그럼 테슬라로 가볼까하다가 테슬라도 불남 시발 차박 자주해서 전기 마렵긴한데 청라 주인공이 내가 될까 걱정임 - dc official App,2024-11-20 12:01:00,불남,latest,
730,포켓몬 카드 게임 포켓,불판 누가 지은거임,일은 ㅈ빠지게 빢센데 클레임은 오지고 불판 벅벅 닦고있는데 손놈들은 숯 갈아주는거 못기다리고 환풍기 들이대서 잊을만하면 불남 개빡쳐서 손놈한태 뭐라하면 다시는 안온다 퉷하고 남는건 치워야하는 손놈상...,2024-11-20 03:04:00,불남,latest,
731,SKT,씨맥은 진짜 개소리지,그거 진짜면 구단 불남 - dc official App,2024-11-20 00:29:00,불남,latest,
732,버츄얼 스나,"스텔, 이세돌 멤버별 방송 1년 본 후기","상당한 콘크리트를 보유하고 있음. 이세돌 중 채팅창 화력 압도적 + 유동까지 있는 컨텐츠하면 채팅창 불남 아이네 : 릴파와 이세돌 투탑 노래 실력, 방송키면 체급은 솔방 vs 솔방으로 하면 고세구와 그닥 차이...",2024-11-19 22:21:00,불남,latest,
734,LG 트윈스,우리 동네,부영 6월에 불남,2024-11-19 19:41:00,불남,latest,
735,한화 이글스,황영묵이 만약에라도 보상선수로 나가면,신구장 불남,2024-11-19 16:58:00,불남,latest,
736,숲인방,킴성태 : 뭐어쩌라고 우리도 추리했어 아...물타기 블랙해,같습니다 코 : 그럼 바로 띠어 워크 : 괜찮을까요? 코 : 아 .. 뭐 워크야 쫌~ 응? 채팅왜? (채팅 갑자기 불남 마이크 끄더니) 아 뻐꾸기 물타기 다 블랙해 (마이크다시키고) 워크 얼이 눈치 보지말고 그냥 바로...,2024-11-19 12:45:00,불남,latest,
738,싱글벙글 지구촌,[실시간] 불남,수원 삼성전자 바로옆,2024-11-19 09:51:00,불남,latest,
740,치지직,지금 얍얍방에서 정글 민심 최악임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,정글이 입만 열면 채팅창 불남 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2024-11-18 22:34:00,불남,latest,
742,퓨처스리그,정은원은 묶는게 당연하잖아?,보내면 신구장에 불남,2024-11-18 13:22:00,불남,latest,
743,"뮤지컬, 연극",ㅎㄱㄱ) 군포 파리넬리와 파가니니 장문 후기 241114,박수와 함성이 큰 편이었는데 이전 넘버가 와~~~!!!!(짝짝) 이었다면 악연3은 으야ㅏㅇ앙악!!!!!!!!!! (손바닥불남) 배꼽에서 올라오는 동시다발 함성들 오랜만에 들었다...우아..... (그 중 한명이 나) 행복해...,2024-11-18 12:21:00,불남,latest,
744,QWER,밖에 안 추움 ㄹㅇ,쌍남자 안 추움 일단 안 추움 H~~!! 어제 사천탕슉먹고 아침에 응꼬 불남 - dc official App,2024-11-18 10:42:00,불남,latest,
745,자동차,IG그랜저 불남,엔진룸에서 불 시작됬다함,2024-11-17 20:13:00,불남,latest,
746,"1,2,3 아이브",매운거먹으면 다음날 똥꼬에 불남,- dc official App,2024-11-17 18:53:00,불남,latest,
748,기타 국내 드라마,모텔에 사람이 그케 많아??!,안산에서 새벽에 6층건물서 불남 모텔은 5층이고 5층에서 50명 넘게 있어 여자가 20여명 이고,2024-11-17 09:35:00,불남,latest,
749,숲인방,저건 만식이 한테 화났다기보다 깨박이 발언이 더 불지핀거임,봉퀴들은 김봉준한테 하는거 아니면 같은 길드 저격이라도 해도 저렇게 불 안남 김봉준 직접적으로 저격할 때 저렇게 폭발적으로 불남,2024-11-17 02:34:00,불남,latest,
750,탈조선,단독] 전국 하수관 43%가 노후화… ‘싱크홀 비상’,10년간 싱크홀 2085건 원인 분석 상하수관 손상 여파 55%에 달해 정부 10년전 TF 구성 불구 속출 지난 10년간 전국에서 발생한 땅 꺼짐 현상(싱크홀)이 2085건에 달하고 이 중 약 절반이 상하수관 손상 때문으로...,2024-10-01 20:49:00,싱크홀,accuracy,
752,포켓몬스터,나 싱크홀에 빠졌다가 나옴ㅋㅋㅋㅋ,한국에서 빠졌는데 아르헨티나에서 나오더라 내가 이삭토스트 대기줄 서고 있다가 하필 그 자리에 싱크홀이 뚫려서 내가 쑥 빠졌거든? 근데 다행히 부에노스아이레스 광장쪽으로 다시 올라왔어 어쩔수없이 온김에...,2024-12-09 12:27:00,싱크홀,accuracy,
753,탈조선,서울불바다? 국군의날 탱크들이 연희동 싱크홀 사고났던 도로 지나갈 예정,"https://www.hani.co.kr/arti/society/society_general/1156041.html#ace04ou ‘연희동 싱크홀’ 사고, 도시가스 폭발 참사 번질 뻔했다 서울 도심 한복판에서 땅꺼짐(싱크홀)이 발생해 차량 1대가 그대로 빠져...",2024-09-29 22:02:00,싱크홀,accuracy,
754,생존왕 (TV조선),싱크홀 생존,https://www.youtube.com/watch?v=FLD2QCBQJqk 싱크홀 재난으로부터 생존하는 법. 땅꺼짐 현상 원인과 대처법?! 연희동 싱크홀 사고 현황. 최근 연희동 부산 인천 등에서 싱크홀 사고가 연달아 발생했습니다...,2024-10-10 11:26:00,싱크홀,accuracy,
755,군사,서울 연희동 싱크홀 주변서 도로 밑 빈 공간 의심 1곳 발견,https://n.news.naver.com/article/366/0001014983?cds=news_my 서울 연희동 싱크홀 주변서 도로 밑 빈 공간 의심 1곳 발견 오늘 도로 침하 발견해 복구 중 급격한 싱크홀 우려는 없어 서울시는 30일 서대문구...,2024-08-30 23:22:00,싱크홀,accuracy,
756,부동산,마른 하늘에 날벼락…싱크홀 사고 보상은 누가?,https://n.news.naver.com/article/422/0000679612?ntype=RANKING 마른 하늘에 날벼락…싱크홀 사고 보상은 누가? 최근 서울 도심 한복판에 '싱크홀'이 발생해 차량이 그대로 빠지는 사고가 있었는데요. 이같은...,2024-09-01 11:47:00,싱크홀,accuracy,
757,여자 연예인,인천 서구 가정동 땅꺼짐 발생 영화 싱크홀 빌드업,9월 13일(음 8월 11일) 영화 싱크홀 개봉일에 인천에서 땅꺼짐 발생 최근 곳곳에서 싱크홀이 발생하고 있긔 인명 피해는 없지만 전조 증상 같긔 싱크홀로 인한 대형 재난이 멀지 않은 듯 올해 안으로 준비 중일지...,2024-09-14 15:35:00,싱크홀,accuracy,
758,포켓몬스터,나 토스트사러가서 싱크홀에 빠졌다가 나옴,한국에서 빠졌는데 아르헨티나에서 나오더라 내가 이삭토스트 대기줄 서고 있다가 하필 그 자리에 싱크홀이 뚫려서 내가 쑥 빠졌거든? 근데 다행히 부에노스아이레스 광장쪽으로 다시 올라왔어 어쩔수없이 온김에...,2024-11-19 15:29:00,싱크홀,accuracy,
759,재난 생존,싱크홀 생존법,https://www.youtube.com/watch?v=FLD2QCBQJqk 싱크홀 재난으로부터 생존하는 법. 땅꺼짐 현상 원인과 대처법?! 연희동 싱크홀 사고 현황. 최근 연희동 부산 인천 등에서 싱크홀 사고가 연달아 발생했습니다...,2024-10-09 01:27:00,싱크홀,accuracy,
760,여자 연예인,수원 잠실 맨홀 환기구 싱크홀 관련 사고 파훼,"파훼 글 써준 언냐들 글 모아서 정리해봤긔 글올려준 언냐들 감사하긔 수원 잠실 서울 맨홀 싱크홀 환기구 등 깊은 곳에 빠지는 사고, 추락하는 사고들 주시해야 할 것 같긔 수원 싱크홀...",2024-07-31 02:31:00,싱크홀,accuracy,
761,무출산,인천에 또 도로에 싱크홀,매우 빠르게 나라가 정상화 되어가고 있다 dcnews 인천의 한 도로에서 땅 꺼짐(싱크홀) 현상에 발생해 25t 화물차 뒷바퀴가 빠지는 사고가 났다. 4일 소방 당국에 따르면 이날 오후 1시 9분쯤 인천시 부평동 도로...,2024-10-20 20:50:00,싱크홀,accuracy,
762,글로벌 정치,연희동 싱크홀 인근서 추가 도로 침하 발견… 당국 “원인 조사 중”,https://v.daum.net/v/20240830131254542 연희동 싱크홀 인근서 추가 도로 침하 발견… 당국 “원인 조사 중” 서울 서대문구 연희동 성산로에서 대형 싱크홀(땅 꺼짐) 사고가 발생한 지 하루 만에 인근에서 추가...,2024-08-30 13:43:00,싱크홀,accuracy,
763,생존주의,싱크홀에서 생존하려면,https://www.youtube.com/watch?v=FLD2QCBQJqk 싱크홀 재난으로부터 생존하는 법. 땅꺼짐 현상 원인과 대처법?! 연희동 싱크홀 사고 현황. 최근 연희동 부산 인천 등에서 싱크홀 사고가 연달아 발생했습니다...,2024-10-16 12:30:00,싱크홀,accuracy,
764,글로벌 정치,부천 삼정동서도 한밤 '싱크홀'… 차량 바퀴 빠져,https://n.news.naver.com/article/666/0000051257?cds=news_edit 부천 삼정동서도 한밤 '싱크홀'… 차량 바퀴 빠져 부천 삼정동 도로 땅꺼짐 발생 현장. 부천소방서 제공 부천 삼정동 도로에서도 늦은 밤에 땅...,2024-09-04 15:43:00,싱크홀,accuracy,
765,코스피,싱크홀 생기는 원인이 지하화 때문이다 컄ㅋㅋㅋㅋ,다이너마이트로 터뜨릴 때 지하수도 같이 유출되는데 지하수 다 빠지고 공기만 남은데가 주저앉으면 그게 싱크홀임 참고로 서울지하철은 지금도 터널에서 지하수 계속 새고 있다 컄ㅋㅋㅋㅋ - dc official App,2024-10-24 11:09:00,싱크홀,accuracy,
766,무출산,서울불바다? 국군의날 탱크들이 연희동 싱크홀 사고났던 도로 지나갈 예정,"https://mobile.newsis.com/view_amp.html?ar_id=NISX20240921_0002893996 저 도로가 싱크홀 사고도 날 정도로 노후화된 곳인데, 저렇게 행사 무리하게 진행하다가 잘못하면 탱크가 지나가다 싱크홀에 빠지는...",2024-09-29 22:02:00,싱크홀,accuracy,
767,더불어민주당,서울 고려대 앞 도로에 ‘대형 구멍’이…또 싱크홀 발생,서울 고려대 앞 도로에 ‘대형 구멍’이…또 싱크홀 발생 최근 서울 곳곳에서 싱크홀이 잇달아 발생한 가운데 고려대역 인근 도로에서도 땅 꺼짐 현상이 나타났다. 12일 소방당국과 서울 성동도로사업소 등에...,2024-09-12 07:59:00,싱크홀,accuracy,
768,기타 국내 드라마,폭우 200mm 내린 부산서 대형 싱크홀.. 트럭 2대 빠져,https://n.news.naver.com/article/023/0003859639 폭우 200mm 내린 부산서 대형 싱크홀.. 트럭 2대 빠져 21일 부산에 200㎜가 넘는 폭우가 쏟아지는 가운데 도로에 대형 땅꺼짐(싱크홀) 현상이 발생해 트럭 2대...,2024-09-21 12:15:00,싱크홀,accuracy,
